Output File                                                       Name                                       Type        FSH File                                                 Lines
Procedure-Fall4-Operation-BET.json                                Fall4-Operation-BET                        Instance    examples/example-fall4-julia-fischer.fsh                 391 - 423
Procedure-Fall4-Operation-SLNB.json                               Fall4-Operation-SLNB                       Instance    examples/example-fall4-julia-fischer.fsh                 427 - 453
Procedure-Fall4-Strahlentherapie.json                             Fall4-Strahlentherapie                     Instance    examples/example-fall4-julia-fischer.fsh                 457 - 485
Procedure-Fall4-Systemtherapie-Neoadjuvant.json                   Fall4-Systemtherapie-Neoadjuvant           Instance    examples/example-fall4-julia-fischer.fsh                 237 - 263
Procedure-Fall5-Operation-BET.json                                Fall5-Operation-BET                        Instance    examples/example-fall5-monika-braun.fsh                  328 - 360
Procedure-Fall5-Operation-SLNB.json                               Fall5-Operation-SLNB                       Instance    examples/example-fall5-monika-braun.fsh                  364 - 390
Procedure-Fall5-Strahlentherapie.json                             Fall5-Strahlentherapie                     Instance    examples/example-fall5-monika-braun.fsh                  394 - 422
Procedure-Fall5-Systemtherapie-Neoadjuvant.json                   Fall5-Systemtherapie-Neoadjuvant           Instance    examples/example-fall5-monika-braun.fsh                  298 - 324
Procedure-Fall6-Operation-BET.json                                Fall6-Operation-BET                        Instance    examples/example-fall6-petra-schneider.fsh               176 - 208
Procedure-Fall6-Strahlentherapie.json                             Fall6-Strahlentherapie                     Instance    examples/example-fall6-petra-schneider.fsh               212 - 240
Procedure-Fall7-Operation-BET.json                                Fall7-Operation-BET                        Instance    examples/example-fall7-kathrin-mueller.fsh               361 - 393
Procedure-Fall7-Operation-SLNB.json                               Fall7-Operation-SLNB                       Instance    examples/example-fall7-kathrin-mueller.fsh               397 - 423
Procedure-Fall7-Strahlentherapie.json                             Fall7-Strahlentherapie                     Instance    examples/example-fall7-kathrin-mueller.fsh               427 - 455
Procedure-Fall7-Systemtherapie-Neoadjuvant.json                   Fall7-Systemtherapie-Neoadjuvant           Instance    examples/example-fall7-kathrin-mueller.fsh               239 - 265
Procedure-Fall8-Operation-Mastektomie.json                        Fall8-Operation-Mastektomie                Instance    examples/example-fall8-klaus-hartmann.fsh                205 - 246
Procedure-Fall8-Operation-SLNB.json                               Fall8-Operation-SLNB                       Instance    examples/example-fall8-klaus-hartmann.fsh                250 - 276
Procedure-Fall8-Strahlentherapie.json                             Fall8-Strahlentherapie                     Instance    examples/example-fall8-klaus-hartmann.fsh                280 - 309
Procedure-Fall9-Operation-Axilladissektion.json                   Fall9-Operation-Axilladissektion           Instance    examples/example-fall9-andrea-wolf.fsh                   365 - 391
Procedure-Fall9-Operation-BET.json                                Fall9-Operation-BET                        Instance    examples/example-fall9-andrea-wolf.fsh                   320 - 361
Procedure-Fall9-Strahlentherapie.json                             Fall9-Strahlentherapie                     Instance    examples/example-fall9-andrea-wolf.fsh                   422 - 450
Procedure-Fall9-Systemtherapie-Adjuvant.json                      Fall9-Systemtherapie-Adjuvant              Instance    examples/example-fall9-andrea-wolf.fsh                   230 - 256
Questionnaire-senologie-klinische-untersuchung.json               senologie-klinische-untersuchung           Instance    questionnaires/questionnaire-klinische-untersuchung.fsh  7 - 74
Questionnaire-senologie-op-planung.json                           senologie-op-planung                       Instance    questionnaires/questionnaire-op-planung.fsh              7 - 94
Questionnaire-senologie-postop.json                               senologie-postop                           Instance    questionnaires/questionnaire-postop.fsh                  14 - 178
Questionnaire-senologie-tumorboard.json                           senologie-tumorboard                       Instance    questionnaires/questionnaire-tumorboard.fsh              9 - 121
QuestionnaireResponse-QR-Diagnose-Fall1.json                      QR-Diagnose-Fall1                          Instance    questionnaires/qr-fall1.fsh                              12 - 57
QuestionnaireResponse-QR-KlinUntersuchung-Fall1.json              QR-KlinUntersuchung-Fall1                  Instance    questionnaires/qr-fall1.fsh                              186 - 213
QuestionnaireResponse-QR-OPPlanung-Fall1.json                     QR-OPPlanung-Fall1                         Instance    questionnaires/qr-fall1.fsh                              64 - 94
QuestionnaireResponse-QR-PostOP-Fall1.json                        QR-PostOP-Fall1                            Instance    questionnaires/qr-fall1.fsh                              101 - 140
QuestionnaireResponse-QR-Tumorboard-Fall1.json                    QR-Tumorboard-Fall1                        Instance    questionnaires/qr-fall1.fsh                              149 - 179
ResearchStudy-Example-ResearchStudy-ADAPT-HER2.json               Example-ResearchStudy-ADAPT-HER2           Instance    examples/example-studienteilnahme.fsh                    1 - 9
ResearchStudy-Fall2-ResearchStudy-KEYNOTE522.json                 Fall2-ResearchStudy-KEYNOTE522             Instance    examples/example-fall2-lena-hoffmann.fsh                 348 - 356
ResearchSubject-Example-Studienteilnahme.json                     Example-Studienteilnahme                   Instance    examples/example-studienteilnahme.fsh                    12 - 45
ResearchSubject-Fall2-Studienteilnahme.json                       Fall2-Studienteilnahme                     Instance    examples/example-fall2-lena-hoffmann.fsh                 359 - 381
RiskAssessment-Fall1-Genexpressionstest.json                      Fall1-Genexpressionstest                   Instance    examples/example-fall1-erika-neumann.fsh                 309 - 336
ServiceRequest-Fall1-OP-Planung.json                              Fall1-OP-Planung                           Instance    examples/example-fall1-erika-neumann.fsh                 384 - 410
Specimen-Example-Pathologie-Praeparat.json                        Example-Pathologie-Praeparat               Instance    examples/example-pathologie-befund.fsh                   57 - 82
Specimen-Fall1-Pathologie-Praeparat.json                          Fall1-Pathologie-Praeparat                 Instance    examples/example-fall1-erika-neumann.fsh                 178 - 198
Specimen-Fall10-Pathologie-Praeparat.json                         Fall10-Pathologie-Praeparat                Instance    examples/example-fall10-christina-becker.fsh             162 - 182
Specimen-Fall11-Pathologie-Praeparat.json                         Fall11-Pathologie-Praeparat                Instance    examples/example-fall11-hannah-klein.fsh                 171 - 191
Specimen-Fall12-Pathologie-Praeparat-Nachresektion.json           Fall12-Pathologie-Praeparat-Nachresektion  Instance    examples/example-fall12-renate-vogel.fsh                 301 - 321
Specimen-Fall12-Pathologie-Praeparat-Vakuumbiopsie.json           Fall12-Pathologie-Praeparat-Vakuumbiopsie  Instance    examples/example-fall12-renate-vogel.fsh                 154 - 174
Specimen-Fall2-Pathologie-Praeparat.json                          Fall2-Pathologie-Praeparat                 Instance    examples/example-fall2-lena-hoffmann.fsh                 242 - 262
Specimen-Fall3-Pathologie-Praeparat-OP.json                       Fall3-Pathologie-Praeparat-OP              Instance    examples/example-fall3-sabine-weber.fsh                  224 - 244
Specimen-Fall3-Pathologie-Praeparat-Stanze.json                   Fall3-Pathologie-Praeparat-Stanze          Instance    examples/example-fall3-sabine-weber.fsh                  153 - 173
Specimen-Fall4-Pathologie-Praeparat.json                          Fall4-Pathologie-Praeparat                 Instance    examples/example-fall4-julia-fischer.fsh                 174 - 194
Specimen-Fall5-Pathologie-Praeparat.json                          Fall5-Pathologie-Praeparat                 Instance    examples/example-fall5-monika-braun.fsh                  196 - 216
Specimen-Fall6-Pathologie-Praeparat.json                          Fall6-Pathologie-Praeparat                 Instance    examples/example-fall6-petra-schneider.fsh               152 - 172
Specimen-Fall7-Pathologie-Praeparat.json                          Fall7-Pathologie-Praeparat                 Instance    examples/example-fall7-kathrin-mueller.fsh               175 - 195
Specimen-Fall8-Pathologie-Praeparat.json                          Fall8-Pathologie-Praeparat                 Instance    examples/example-fall8-klaus-hartmann.fsh                181 - 201
Specimen-Fall9-Pathologie-Praeparat.json                          Fall9-Pathologie-Praeparat                 Instance    examples/example-fall9-andrea-wolf.fsh                   163 - 183
StructureDefinition-LogicalModelSenologie.json                    BIH_LM_Senologie                           Logical     bih-lm-senologie-complete.fsh                            1 - 81
StructureDefinition-ex-senologie-aufklaerungsdatum.json           EX_Senologie_Aufklaerungsdatum             Extension   profiles/bih-pr-seno-studienteilnahme.fsh                98 - 102
StructureDefinition-ex-senologie-day-in-cycle.json                EX_Senologie_DayInCycle                    Extension   extensions/bih-ex-seno-extensions.fsh                    70 - 74
StructureDefinition-ex-senologie-einzeldosis.json                 EX_Senologie_Einzeldosis                   Extension   extensions/bih-ex-seno-extensions.fsh                    55 - 59
StructureDefinition-ex-senologie-examination-location.json        EX_Senologie_ExaminationLocation           Extension   extensions/bih-ex-seno-extensions.fsh                    82 - 86
StructureDefinition-ex-senologie-operating-table-setup.json       EX_Senologie_OperatingTableSetup           Extension   extensions/bih-ex-seno-extensions.fsh                    40 - 44
StructureDefinition-ex-senologie-operations-duration.json         EX_Senologie_OperationsDuration            Extension   extensions/bih-ex-seno-extensions.fsh                    10 - 14
StructureDefinition-ex-senologie-pre-op-antibiotikatherapie.json  EX_Senologie_PreOpAntibiotikatherapie      Extension   extensions/bih-ex-seno-extensions.fsh                    34 - 38
StructureDefinition-ex-senologie-pre-op-blutabnahme.json          EX_Senologie_PreOpBlutabnahme              Extension   extensions/bih-ex-seno-extensions.fsh                    28 - 32
StructureDefinition-ex-senologie-pre-op-markierung.json           EX_Senologie_PreOpMarkierung               Extension   extensions/bih-ex-seno-extensions.fsh                    22 - 26
StructureDefinition-ex-senologie-screeningstatus.json             EX_Senologie_Screeningstatus               Extension   profiles/bih-pr-seno-studienteilnahme.fsh                72 - 77
StructureDefinition-ex-senologie-session-count.json               EX_Senologie_SessionCount                  Extension   extensions/bih-ex-seno-extensions.fsh                    49 - 53
StructureDefinition-ex-senologie-studienkontakt.json              EX_Senologie_Studienkontakt                Extension   profiles/bih-pr-seno-studienteilnahme.fsh                92 - 96
StructureDefinition-ex-senologie-studienname-code.json            EX_Senologie_StudiennameCode               Extension   profiles/bih-pr-seno-studienteilnahme.fsh                85 - 90
StructureDefinition-ex-senologie-studienscreening.json            EX_Senologie_Studienscreening              Extension   profiles/bih-pr-seno-studienteilnahme.fsh                79 - 83
StructureDefinition-ex-senologie-therapy-cycle.json               EX_Senologie_TherapyCycle                  Extension   extensions/bih-ex-seno-extensions.fsh                    64 - 68
StructureDefinition-ex-senologie-therapy-line.json                EX_Senologie_TherapyLine                   Extension   extensions/bih-ex-seno-extensions.fsh                    88 - 92
StructureDefinition-ex-senologie-tumor-conference-consent.json    EX_Senologie_TumorConferenceConsent        Extension   extensions/bih-ex-seno-extensions.fsh                    16 - 20
StructureDefinition-iqtig-mammachirurgie-181.json                 IQTIGMammachirurgie181                     Logical     iqtig/iqtig-lm-mammachirurgie-181.fsh                    19 - 156
StructureDefinition-ireg-brustimplantat-meldung.json              IRegBrustimplantatMeldung                  Logical     ireg/ireg-lm-brustimplantat.fsh                          14 - 207
StructureDefinition-obds-meldung.json                             OBDSMeldung                                Logical     obds/obds-lm-meldung.fsh                                 7 - 291
StructureDefinition-oncobox-brust-meldung.json                    OncoBoxBrustMeldung                        Logical     oncobox/oncobox-lm-brust.fsh                             28 - 266
StructureDefinition-senologie-begleitmedikation.json              Senologie_Begleitmedikation                Profile     profiles/bih-pr-seno-begleitmedikation.fsh               1 - 46
StructureDefinition-senologie-bildgebung-befund.json              Senologie_Bildgebung_Befund                Profile     profiles/bih-pr-seno-bildgebung-befund.fsh               1 - 70
StructureDefinition-senologie-bildgebung-observation.json         Senologie_Bildgebung_Observation           Profile     profiles/bih-pr-seno-bildgebung-observation.fsh          1 - 100
StructureDefinition-senologie-bildgebung-sonstige.json            Senologie_Bildgebung_Sonstige              Profile     profiles/bih-pr-seno-bildgebung-sonstige.fsh             1 - 64
StructureDefinition-senologie-diagnose-benigne.json               Senologie_Diagnose_Benigne                 Profile     profiles/bih-pr-seno-diagnose-benigne.fsh                3 - 67
StructureDefinition-senologie-diagnose-maligne.json               Senologie_Diagnose_Maligne                 Profile     profiles/bih-pr-seno-diagnose.fsh                        1 - 47
StructureDefinition-senologie-familienanamnese.json               Senologie_Familienanamnese                 Profile     profiles/bih-pr-seno-familienanamnese.fsh                1 - 42
StructureDefinition-senologie-genexpressions-score.json           Senologie_Genexpressions_Score             Profile     profiles/bih-pr-seno-genexpressions-score.fsh            5 - 70
StructureDefinition-senologie-genexpressionstest.json             Senologie_Genexpressionstest               Profile     profiles/bih-pr-seno-genexpressionstest.fsh              4 - 69
StructureDefinition-senologie-geplante-systemtherapie.json        Senologie_Geplante_Systemtherapie          Profile     profiles/bih-pr-seno-geplante-systemtherapie.fsh         1 - 51
StructureDefinition-senologie-gynaekologische-anamnese.json       Senologie_Gynaekologische_Anamnese         Profile     profiles/bih-pr-seno-gynaekologische-anamnese.fsh        1 - 54
StructureDefinition-senologie-implantat.json                      Senologie_Implantat                        Profile     profiles/bih-pr-seno-brustimplantat.fsh                  1 - 24
StructureDefinition-senologie-klinische-untersuchung.json         Senologie_Klinische_Untersuchung           Profile     profiles/bih-pr-seno-klinische-untersuchung.fsh          1 - 56
StructureDefinition-senologie-op-planung.json                     Senologie_OP_Planung                       Profile     profiles/bih-pr-seno-op-planung.fsh                      1 - 68
StructureDefinition-senologie-operation.json                      Senologie_Operation                        Profile     profiles/bih-pr-seno-brustop.fsh                         1 - 61
StructureDefinition-senologie-operative-komplikation.json         Senologie_Operative_Komplikation           Profile     profiles/bih-pr-seno-operative-komplikation.fsh          1 - 60
StructureDefinition-senologie-pathologie-befund.json              Senologie_Pathologie_Befund                Profile     profiles/bih-pr-seno-pathologie-befund.fsh               1 - 54
StructureDefinition-senologie-pathologie-praeparat.json           Senologie_Pathologie_Praeparat             Profile     profiles/bih-pr-seno-pathologie-praeparat.fsh            1 - 34
StructureDefinition-senologie-psychoonkologie.json                Senologie_Psychoonkologie                  Profile     profiles/bih-pr-seno-psychoonkologie.fsh                 1 - 26
StructureDefinition-senologie-strahlentherapie.json               Senologie_Strahlentherapie                 Profile     profiles/bih-pr-seno-strahlentherapie.fsh                1 - 47
StructureDefinition-senologie-studienteilnahme.json               Senologie_Studienteilnahme                 Profile     profiles/bih-pr-seno-studienteilnahme.fsh                1 - 65
StructureDefinition-senologie-systemtherapie-medikation.json      Senologie_Systemtherapie_Medikation        Profile     profiles/bih-pr-seno-systemtherapie-durchfuehrung.fsh    1 - 55
StructureDefinition-senologie-systemtherapie-procedure.json       Senologie_Systemtherapie_Procedure         Profile     profiles/bih-pr-seno-systemtherapie-procedure.fsh        1 - 37
StructureDefinition-senologie-tumorboard-empfehlung.json          Senologie_Tumorboard_Empfehlung            Profile     profiles/bih-pr-seno-tumorboard-empfehlung.fsh           1 - 143
StructureDefinition-senologie-tumorlokalisation.json              Senologie_Tumorlokalisation                Profile     profiles/bih-pr-seno-tumorlokalisation.fsh               1 - 41
ValueSet-vs-senologie-diagnose-b3.json                            VS_Senologie_Diagnose_B3                   ValueSet    terminology/vs-senologie-diagnose.fsh                    56 - 71
ValueSet-vs-senologie-diagnose-lokal.json                         VS_Senologie_Diagnose_Lokal                ValueSet    terminology/vs-senologie-diagnose.fsh                    98 - 112
ValueSet-vs-senologie-diagnose-sct.json                           VS_Senologie_Diagnose_SCT                  ValueSet    terminology/vs-senologie-diagnose.fsh                    83 - 94
ValueSet-vs-senologie-diagnose.json                               VS_Senologie_Diagnose                      ValueSet    terminology/vs-senologie-diagnose.fsh                    3 - 53
ValueSet-vs-senologie-diagnosesicherung.json                      VSSenologieDiagnosesicherung               ValueSet    valuesets/vs-senologie-diagnosesicherung.fsh             37 - 45
ValueSet-vs-senologie-genexpressionstest.json                     VS_Senologie_Genexpressionstest            ValueSet    terminology/vs-senologie-genexpressionstest.fsh          3 - 15
ValueSet-vs-senologie-icd10.json                                  VSSenologieICD10                           ValueSet    valuesets/vs-senologie-icd10.fsh                         3 - 63
ValueSet-vs-senologie-metastasierung.json                         VS_Senologie_Metastasierung                ValueSet    terminology/vs-senologie-diagnose.fsh                    117 - 127
ValueSet-vs-senologie-operation-art.json                          Senologie_Operation_Art                    ValueSet    profiles/bih-vs-seno-brustop-art.fsh                     1 - 19
ValueSet-vs-senologie-risikoklasse.json                           VS_Senologie_Risikoklasse                  ValueSet    terminology/vs-senologie-risikoklasse.fsh                1 - 13
ValueSet-vs-senologie-screeningstatus.json                        VS_Senologie_Screeningstatus               ValueSet    profiles/bih-pr-seno-studienteilnahme.fsh                109 - 119
ValueSet-vs-senologie-seite.json                                  VS_Senologie_Seite                         ValueSet    terminology/vs-senologie-diagnose.fsh                    74 - 80
ValueSet-vs-senologie-studienname.json                            VS_Senologie_Studienname                   ValueSet    profiles/bih-pr-seno-studienteilnahme.fsh                122 - 128
ValueSet-vs-senologie-systemtherapie-medikation.json              VS_Senologie_Systemtherapie_Medikation     ValueSet    terminology/vs-senologie-systemtherapie-medikation.fsh   1 - 41
